93,2903,1,"3,500.00",24,6, -   ,17.5, -   ,"3,920.00","3,431.26",165.42,1,0000-00-00 00:00:00,0000-00-00 00:00:00
94,2904,1,"3,500.00",24,6, -   ,17.5, -   ,"3,920.00","3,092.95",165.41,1,0000-00-00 00:00:00,0000-00-00 00:00:00
95,2916,1,"3,600.00",24,6, -   ,18, -   ,"4,032.00","1,176.00",168,1,0000-00-00 00:00:00,0000-00-00 00:00:00
96,2920,1,"3,600.00",24,6, -   ,18, -   ,"4,032.00","3,231.60",170.08,1,0000-00-00 00:00:00,0000-00-00 00:00:00
97,2933,1,"3,700.00",36,6, -   ,18.5, -   ,"4,366.00","3,907.00",123,1,0000-00-00 00:00:00,0000-00-00 00:00:00
98,2945,1,"3,800.00",48,6, -   ,19, -   ,"4,712.00","1,766.38",98.18,1,0000-00-00 00:00:00,0000-00-00 00:00:00
99,2948,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","2,996.73",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
100,2979,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,720.04",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
101,2981,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","4,905.62",54.38,1,0000-00-00 00:00:00,0000-00-00 00:00:00
102,2982,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,040.06",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
103,2987,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","2,790.07",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
104,2989,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,823.37",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
105,2990,1,"4,000.00",36,6, -   ,20, -   ,"4,720.00","2,360.02",131.11,1,0000-00-00 00:00:00,0000-00-00 00:00:00
106,2992,1,"4,000.00",24,6, -   ,20, -   ,"4,480.00","1,493.28",186.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
107,2994,1,"4,000.00",36,6, -   ,20, -   ,"4,720.00","4,107.50",132.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
108,2996,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,714.04",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
109,2997,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00",852.03,103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
110,3010,1,"4,000.00",24,6, -   ,20, -   ,"4,480.00","3,586.25",188.75,1,0000-00-00 00:00:00,0000-00-00 00:00:00
111,3011,1,"4,000.00",24,6, -   ,20, -   ,"4,480.00","1,852.29",186.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
112,3012,1,"4,000.00",60,6, -   , -   , -   ,"5,200.00","5,200.00", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
113,3019,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","2,583.41",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
114,3020,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,410.05",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
115,3026,1,"4,000.00",36,6, -   ,20, -   ,"4,720.00","4,505.00",132.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
116,3028,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","4,383.72",104.38,1,0000-00-00 00:00:00,0000-00-00 00:00:00
117,3029,1,"4,000.00",60,6, -   ,20, -   ,"5,200.00","4,812.50",87.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
118,3035,1,"4,000.00",24,6, -   ,20, -   ,"4,960.00","2,799.97",186.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
119,3039,1,"4,000.00",48,6, -   ,15, -   ,"4,720.00","3,933.36",98.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
120,3043,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,823.37",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
121,3047,1,"4,000.00",48,6, -   ,20, -   ,"4,960.00","3,513.38",103.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
