471,2674,1,7000, -   ,6, -   ,0,8680,2828.61,0,1,1/1/2015 0:00,1/1/2015 0:00
477,2725,1,10000,60,6,50,101.27,13000,11517.36,219.19,1,1/1/2015 0:00,1/1/2015 0:00
480,2742,1,10000,60,6,50,154.96,13000,11248.58,219.25,1,1/1/2015 0:00,1/1/2015 0:00
481,2755,1,5000,36,6,25,117,5900,4775.11,168.27,1,1/1/2015 0:00,1/1/2015 0:00
482,2759,1,6000,30,6,30,0,7440,3255,155,1,1/1/2015 0:00,1/1/2015 0:00
483,2763,1,8000,60,6,40,267.7,10400,9404.98,174.17,1,1/1/2015 0:00,1/1/2015 0:00
484,2770,1,5000,48,6,25,0,6200,4908.3,129.17,1,1/1/2015 0:00,1/1/2015 0:00
486,2773,1,10000,24,6,50,46.59,11200,9843.75,468.75,1,1/1/2015 0:00,1/1/2015 0:00
488,2778,1,10000,48,6,50,98.21,12400,11412.52,259.37,1,1/1/2015 0:00,1/1/2015 0:00
490,2812,1,6000, -   ,6, -   ,0,7440,2480.1,0,1,1/1/2015 0:00,1/1/2015 0:00
492,2817,1,10000,60,6,50,457.21,13000,11962.5,217.5,1,1/1/2015 0:00,1/1/2015 0:00
493,2832,1,3000,30,6,15,0,3450,3033.32,66.67,1,1/1/2015 0:00,1/1/2015 0:00
494,2849,1,4500,48,6,22.5,0,5580,3720,116.25,1,1/1/2015 0:00,1/1/2015 0:00
498,2863,1,8000,60,6,40,175.42,10400,9927.49,174.17,1,1/1/2015 0:00,1/1/2015 0:00
502,2877,1,10000,48,6,50,83.32,12400,11931.26,259.37,1,1/1/2015 0:00,1/1/2015 0:00
504,2879,1,10000,60,6, -   ,97.24,13000,13000,0,1,1/1/2015 0:00,1/1/2015 0:00
505,2896,1,7000,48,6,35,0,8680,723.48,180.83,1,1/1/2015 0:00,1/1/2015 0:00
506,2903,1,10000,60,6,50,154.8,13000,11902.5,167.5,1,1/1/2015 0:00,1/1/2015 0:00
507,2904,1,1000,12,6, - ,0,1060,832.5,-,1,1/1/2015 0:00,1/1/2015 0:00
509,2920,1,10000,60,6,50,412.88,13000,12354.15,129.17,1,1/1/2015 0:00,1/1/2015 0:00
510,2933,1,10000,60,6,50,95.16,13000,12615,217.5,1,1/1/2015 0:00,1/1/2015 0:00
515,2982,1,9000,60,6,45,114.43,11700,10770.85,195.83,1,1/1/2015 0:00,1/1/2015 0:00
516,2987,1,4700,48,6,23.5,0,5828,3114.3,121.42,1,1/1/2015 0:00,1/1/2015 0:00
519,2992,1,6000,60,6,30,303.03,7800,7357.51,180.83,1,1/1/2015 0:00,1/1/2015 0:00
520,2994,1,6000,48,6,30,0,7440,3722,155,1,1/1/2015 0:00,1/1/2015 0:00
521,2996,1,10000,60,6,50,93.86,13000,12832.5,167.5,1,1/1/2015 0:00,1/1/2015 0:00
522,2997,1,3000,48,6,50,0,3720,2699.58,167.92,1,1/1/2015 0:00,1/1/2015 0:00
523,3010,1,4000,48,6,15,0,4720,3933.36,98.33,1,1/1/2015 0:00,1/1/2015 0:00
524,3011,1,7000,48,6,35,0,8680,5425.06,180.83,1,1/1/2015 0:00,1/1/2015 0:00
525,3012,1,2500,36,6,12.5,0,2950,726.31,81.94,1,1/1/2015 0:00,1/1/2015 0:00
526,3019,1,5000,48,6,25,0,6200,0,129.17,1,1/1/2015 0:00,1/1/2015 0:00
528,3026,1,5000,60,6,25,63.57,6500,5894.98,109.17,1,1/1/2015 0:00,1/1/2015 0:00
530,3029,1,5000,60,6,25,41.91,6200,5160.55,130.14,1,1/1/2015 0:00,1/1/2015 0:00
531,3035,1,10000,60,6,50,127.14,13000,11745,217.5,1,1/1/2015 0:00,1/1/2015 0:00
532,3039,1,6500,48,6,32.5,0,8060,5373.2,167.92,1,1/1/2015 0:00,1/1/2015 0:00
533,3043,1,6500,48,6,32.5,0,8060,3952.5,116.25,1,1/1/2015 0:00,1/1/2015 0:00
536,3060,1,10000,60,6,50,107.9,13000,12180,217.5,1,1/1/2015 0:00,1/1/2015 0:00
537,3068,1,5000,60,6,25,63.57,6500,6222.49,109.17,1,1/1/2015 0:00,1/1/2015 0:00
538,3071,1,5000,60,6,25,0,6500,5589.75,114.56,1,1/1/2015 0:00,1/1/2015 0:00
540,3086,1,3000,48,6,15,0,3720,2635,77.5,1,1/1/2015 0:00,1/1/2015 0:00
542,3094,1,4000,48,6,20,0,4960,3823.37,103.33,1,1/1/2015 0:00,1/1/2015 0:00
544,3133,1,5000,60,6,25,167.31,6500,6222.46,109.18,1,1/1/2015 0:00,1/1/2015 0:00
546,3161,1,12600,60,6,60,360.2,16200,14945.8,260.84,1,1/1/2015 0:00,1/1/2015 0:00
548,3164,1,7000,48,6,35,0,8680,5425.06,180.83,1,1/1/2015 0:00,1/1/2015 0:00
552,3201,1,5000,60,6, -   ,50.67,6200,6200,0,1,1/1/2015 0:00,1/1/2015 0:00
553,3211,1,4000,48,6,20,0,4960,3513.38,103.33,1,1/1/2015 0:00,1/1/2015 0:00
554,3230,1,4000,60,6,20,0,5200,4725,87.5,1,1/1/2015 0:00,1/1/2015 0:00
557,3248,1,6000,48,6,30,0,7440,3255,155,1,1/1/2015 0:00,1/1/2015 0:00
559,3305,1,8000,60,6,40,404.04,10400,8966.18,180.07,1,1/1/2015 0:00,1/1/2015 0:00
561,3316,1,5000,36,6, -   ,0,5900,3066.42,0,1,1/1/2015 0:00,1/1/2015 0:00
564,3322,1,5000,60,6,25,305.5,6500,6222.49,109.17,1,1/1/2015 0:00,1/1/2015 0:00
566,3335,1,6500,48,6,32.5,11,8060,5244.11,167.92,1,1/1/2015 0:00,1/1/2015 0:00
569,3367,1,4000,48,6,20,0,4960,4369.96,65.56,1,1/1/2015 0:00,1/1/2015 0:00
571,3385,1,3000,24,6,15,0,3360,3267.92,92.08,1,1/1/2015 0:00,1/1/2015 0:00
572,3395,1,5000,36,6,25,28.67,5900,5619.46,165.27,1,1/1/2015 0:00,1/1/2015 0:00
573,3405,1,7200,60,6,36,83.87,9360,8469.02,156.83,1,1/1/2015 0:00,1/1/2015 0:00
575,3431,1,1000,12,6,5,0,1060,740,92.5,1,1/1/2015 0:00,1/1/2015 0:00
576,3438,1,4000,48,6,20,0,4960,3032.73,103.33,1,1/1/2015 0:00,1/1/2015 0:00
579,3452,1,4500,48,6,22.5,0,5580,4301.25,116.25,1,1/1/2015 0:00,1/1/2015 0:00
585,3487,1,5500,48,6,27.5,0,6820,4262.56,142.08,1,1/1/2015 0:00,1/1/2015 0:00
588,3507,1,3000,24,6,15,0,3360,2100,140,1,1/1/2015 0:00,1/1/2015 0:00
592,3529,1,3000,48,6,15,0,3720,3612.92,78.54,1,1/1/2015 0:00,1/1/2015 0:00
593,3539,1,1000,12,6,5,0,1060,925,92.5,1,1/1/2015 0:00,1/1/2015 0:00
595,3557,1,2000,24,6,10,0,2240,2194.58,45.42,1,1/1/2015 0:00,1/1/2015 0:00
599,3636,1,2200,36,6,11,0,2595,2571.5,23.5,1,1/1/2015 0:00,1/1/2015 0:00
601,3640,1,6000,48,6,30,0,7440,5890,155,1,1/1/2015 0:00,1/1/2015 0:00
607,688,1,10000,60,6,50,1202.63,13000,11962.5,237.54,1,1/1/2015 0:00,1/1/2015 0:00
608,1538,1,10000,60,6,50,673.79,13000,11176,216.67,1,1/1/2015 0:00,1/1/2015 0:00
609,1676,1,7000,48,6,35,0,8680,4645.91,180.83,1,1/1/2015 0:00,1/1/2015 0:00
610,1693,1,10000,60,6,50,746.59,13000,11962.5,229.44,1,1/1/2015 0:00,1/1/2015 0:00
612,1760,1,7000,48,6,35,0,8680,3152.27,180.83,1,1/1/2015 0:00,1/1/2015 0:00
613,1931,1,7000,60,6,50,833.09,13000,11914.74,231.39,1,1/1/2015 0:00,1/1/2015 0:00
614,1936,1,10000,36,6,50,518.14,11800,10204.15,343.56,1,1/1/2015 0:00,1/1/2015 0:00
615,1973,1,10000,48,6,50,0,12400,7911.48,258.33,1,1/1/2015 0:00,1/1/2015 0:00
616,1974,1,7000,48,6,35,0,8680,6349.21,180.83,1,1/1/2015 0:00,1/1/2015 0:00
617,1976,1,7000,35,6,35,0,8680,5063.4,180.83,1,1/1/2015 0:00,1/1/2015 0:00
618,1983,1,10000,60,6,50,611,13000,11962.5,227.68,1,1/1/2015 0:00,1/1/2015 0:00
619,1987,1,7000,48,6,35,0,8680,3074.27,180.83,1,1/1/2015 0:00,1/1/2015 0:00
620,2000,1,7000,30,6,35,0,8050,2626.89,268.33,1,1/1/2015 0:00,1/1/2015 0:00
622,2045,1,7000,48,6,35,0,8680,6406.7,180.83,1,1/1/2015 0:00,1/1/2015 0:00
623,2052,1,7000,48,6,35,0,8680,919.73,180.83,1,1/1/2015 0:00,1/1/2015 0:00
625,2207,1,7000,48,6,35,0,8680,3978.42,180.83,1,1/1/2015 0:00,1/1/2015 0:00
626,2208,1,0, -   ,6, -   ,0,0,0.16,0,1,1/1/2015 0:00,1/1/2015 0:00
627,2211,1,0, -   ,6, -   ,0,0,0.16,0,1,1/1/2015 0:00,1/1/2015 0:00
628,2214,1,10000,60,6,50,0,13000,12389.76,180.83,1,1/1/2015 0:00,1/1/2015 0:00
631,2267,1,7000,48,6,30,0,8680,3978.42,180.83,1,1/1/2015 0:00,1/1/2015 0:00
633,2291,1,10000,60,6,50,611,13000,12832.5,167.5,1,1/1/2015 0:00,1/1/2015 0:00
635,2302,1,10000,48,6, -   ,516.46,12400,12400,0,1,1/1/2015 0:00,1/1/2015 0:00
637,2325,1,7000,48,6,35,0,8680,3435.93,180.83,1,1/1/2015 0:00,1/1/2015 0:00
640,2363,1,10000,48,6, -   ,285.82,12400,12400,0,1,1/1/2015 0:00,1/1/2015 0:00
642,2381,1,10000,60,6,50,611,13000,11668.44,177.68,1,1/1/2015 0:00,1/1/2015 0:00
643,2398,1,7000,36,6,35,0,8260,1606.24,229.44,1,1/1/2015 0:00,1/1/2015 0:00
645,2407,1,7000,24,6,35,0,7840,3266.66,326.67,1,1/1/2015 0:00,1/1/2015 0:00
646,2409,1,7500,48,6,37.5,0,9300,1356.25,193.75,1,1/1/2015 0:00,1/1/2015 0:00
647,2415,1,10000,60,6,50,192.27,13000,12832.5,167.5,1,1/1/2015 0:00,1/1/2015 0:00
648,2464,1,4000,48,6,20,0,4960,3874.2,103.33,1,1/1/2015 0:00,1/1/2015 0:00
649,2465,1,7700,48,6,38.5,0,9548,6837.2,198.92,1,1/1/2015 0:00,1/1/2015 0:00
650,2466,1,0, -   ,6, -   ,0,0,119.2,0,1,1/1/2015 0:00,1/1/2015 0:00
655,2475,1,10000,60,6,50,412.88,13000,11745,217.5,1,1/1/2015 0:00,1/1/2015 0:00
656,2478,1,10000,60,6, -   ,268.84,13000,13000,0,1,1/1/2015 0:00,1/1/2015 0:00
657,2490,1,10000,60,6,50,611,13000,12832.5,167.5,1,1/1/2015 0:00,1/1/2015 0:00
663,2516,1,10000,60,6,50,372.06,13000,13000,217.5,1,1/1/2015 0:00,1/1/2015 0:00
664,2524,1,6000,48,6,30,0,7440,1540,155,1,1/1/2015 0:00,1/1/2015 0:00
666,2599,1,10000,60,6,50,412.88,13000,12180,217.5,1,1/1/2015 0:00,1/1/2015 0:00
667,2600,1,7000,48,6,30,0,8680,2946.44,180.83,1,1/1/2015 0:00,1/1/2015 0:00
669,2602,1,7280,48,6,36.4,0,9027.2,5821.51,188.57,1,1/1/2015 0:00,1/1/2015 0:00
670,2603,1,7000,48,6,35,0,8680,4659.74,180.83,1,1/1/2015 0:00,1/1/2015 0:00
671,2604,1,6500,48,6,32.5,0,8060,4893.36,167.92,1,1/1/2015 0:00,1/1/2015 0:00
674,2607,1,5000,36,6,25,0,5900,2458.39,163.89,1,1/1/2015 0:00,1/1/2015 0:00
675,2608,1,8000,48,6,40,0,9920,8059.97,206.67,1,1/1/2015 0:00,1/1/2015 0:00
677,2612,1,10000,60,6,50,300.17,13000,12399.5,217.5,1,1/1/2015 0:00,1/1/2015 0:00
678,2644,1,7000,48,6,35,0,8680,3487.59,180.83,1,1/1/2015 0:00,1/1/2015 0:00
679,2669,1,7500,48,6,37.5,0,9300,6161.77,193.75,1,1/1/2015 0:00,1/1/2015 0:00
682,2704,1,7000,48,6,35,0,8680,5474.62,180.83,1,1/1/2015 0:00,1/1/2015 0:00
683,2709,1,6000,48,6,30,0,7440,930,155,1,1/1/2015 0:00,1/1/2015 0:00
684,2714,1,10000,60,6,50,0,13000,11266.64,216.67,1,1/1/2015 0:00,1/1/2015 0:00
685,2741,1,10000,48,6,50,0,12400,9816.7,258.33,1,1/1/2015 0:00,1/1/2015 0:00
687,2762,1,0, -   ,6, -   ,0,0,0.04,0,1,1/1/2015 0:00,1/1/2015 0:00
688,2768,1,10000,60,6,50,556.14,13000,11745,217.5,1,1/1/2015 0:00,1/1/2015 0:00
689,2779,1,7000,48,6,35,0,8680,5244.23,180.83,1,1/1/2015 0:00,1/1/2015 0:00
691,2784,1,4000,48,6,20,0,4960,2273.5,103.33,1,1/1/2015 0:00,1/1/2015 0:00
693,2790,1,10000,60,6,50,505.05,13000,11527.44,217.51,1,1/1/2015 0:00,1/1/2015 0:00
694,2802,1,7400,60,6,37,305.53,9620,8864.15,161.17,1,1/1/2015 0:00,1/1/2015 0:00
695,2805,1,8000,60,6,40,174.17,10400,9404.98,174.17,1,1/1/2015 0:00,1/1/2015 0:00
696,2806,1,7000,48,6,35,0,8680,2350.95,180.83,1,1/1/2015 0:00,1/1/2015 0:00
699,2821,1,6000,48,6,30,0,7440,3416,155,1,1/1/2015 0:00,1/1/2015 0:00
702,2856,1,10000,60,6,50,95.16,13000,12180,217.5,1,1/1/2015 0:00,1/1/2015 0:00
704,2862,1,0, -   ,6, -   ,0,0,0.04,0,1,1/1/2015 0:00,1/1/2015 0:00
706,2880,1,7000,60,6,35,66.61,9100,8235,152.5,1,1/1/2015 0:00,1/1/2015 0:00
707,2886,1,6500,48,6,32.5,0,8060,6212.88,167.5,1,1/1/2015 0:00,1/1/2015 0:00
708,2889,1,10000,60,6,50,107.9,13000,12615,217.5,1,1/1/2015 0:00,1/1/2015 0:00
710,2895,1,9000,60,6, -   ,97.11,11700,11700,0,1,1/1/2015 0:00,1/1/2015 0:00
711,2897,1,5000,48,6,25,0,6200,4133.28,129.17,1,1/1/2015 0:00,1/1/2015 0:00
712,2906,1,10000,60,6,50,139.88,13000,11527.5,217.5,1,1/1/2015 0:00,1/1/2015 0:00
713,2907,1,6000,60,6,30,173.04,7800,6750.2,131.4,1,1/1/2015 0:00,1/1/2015 0:00
714,2917,1,6000,48,6,30,0,7440,5115,155,1,1/1/2015 0:00,1/1/2015 0:00
718,2947,1,8000,60,6,40,75.3,10400,10101.68,174.16,1,1/1/2015 0:00,1/1/2015 0:00
719,2951,1,1000,15,6,5,0,1075,577.5,71.67,1,1/1/2015 0:00,1/1/2015 0:00
720,2958,1,10000,60,6,50,93.86,13000,11715,217.5,1,1/1/2015 0:00,1/1/2015 0:00
721,2964,1,10000,60,6,50,93.86,13000,12397.5,217.5,1,1/1/2015 0:00,1/1/2015 0:00
722,2966,1,6500,48,6,32.5,0,8060,5554.12,167.92,1,1/1/2015 0:00,1/1/2015 0:00
725,2993,1,6500,48,6,32.5,0,8060,5541.2,167.92,1,1/1/2015 0:00,1/1/2015 0:00
727,3002,1,5000,48,6,25,0,6200,2841.58,129.17,1,1/1/2015 0:00,1/1/2015 0:00
728,3014,1,7000,48,6,35,0,8680,4701.74,180.83,1,1/1/2015 0:00,1/1/2015 0:00
730,3017,1,1000,12,6,5,0,1060,462.5,92.5,1,1/1/2015 0:00,1/1/2015 0:00
731,3022,1,10000,60,6, -   ,334.62,13000,11488.44,0,1,1/1/2015 0:00,1/1/2015 0:00
732,3024,1,10000,60,6,50,154.96,13000,12095.85,180.83,1,1/1/2015 0:00,1/1/2015 0:00
733,3027,1,6500,48,6,32.5,0,8060,3694.08,167.92,1,1/1/2015 0:00,1/1/2015 0:00
734,3036,1,4000,48,6,20,0,4960,4169.61,104.38,1,1/1/2015 0:00,1/1/2015 0:00
735,3038,1,6000,60,6,25,447.95,7800,2324.86,129.17,1,1/1/2015 0:00,1/1/2015 0:00
736,3042,1,6000,48,6,30,,7440,6401.5,155,1,1/1/2015 0:00,1/1/2015 0:00
737,3050,1,1000,12,6,5,0,1060,1017.5,92.5,1,1/1/2015 0:00,1/1/2015 0:00
738,3078,1,4000,48,6,20,0,4960,2069.76,103.33,1,1/1/2015 0:00,1/1/2015 0:00
740,3093,1,10000,60,6,50,833.69,13000,11962.5,217.5,1,1/1/2015 0:00,1/1/2015 0:00
742,3100,1,8600,60,6,43,80.72,11180,10668.52,187.16,1,1/1/2015 0:00,1/1/2015 0:00
744,3139,1,6000,60,6,30,92.98,7800,7065.02,130.83,1,1/1/2015 0:00,1/1/2015 0:00
745,3187,1,8000,60,6,40,75.3,10400,9753.36,174.16,1,1/1/2015 0:00,1/1/2015 0:00
746,3206,1,9000,60,6,45,84.75,11700,11358.32,195.84,1,1/1/2015 0:00,1/1/2015 0:00
747,3209,1,10000,60,6,50,93.86,13000,12615,217.5,1,1/1/2015 0:00,1/1/2015 0:00
750,3325,1,4000,48,6, -   ,0,4960,4960,0,1,1/1/2015 0:00,1/1/2015 0:00
753,3339,1,4200,48,6,21,0,5208,3689,108.5,1,1/1/2015 0:00,1/1/2015 0:00
754,3345,1,4300,48,6,21.5,0,5332,4547.51,112.07,1,1/1/2015 0:00,1/1/2015 0:00
755,3370,1,3000,48,6,15,0,3720,3455.84,78.54,1,1/1/2015 0:00,1/1/2015 0:00
756,3390,1,7600,60,6,38,71.33,9880,9465.6,154.8,1,1/1/2015 0:00,1/1/2015 0:00
758,3398,1,3000,48,6,15,0,3720,2092.5,77.5,1,1/1/2015 0:00,1/1/2015 0:00
759,3406,1,4500,48,6,22.5,0,5580,5278.13,117.29,1,1/1/2015 0:00,1/1/2015 0:00
760,3409,1,4600,60,6,20,0,5980,5876.67,103.33,1,1/1/2015 0:00,1/1/2015 0:00
763,3427,1,6000,24,6,30,0,6720,3640,280,1,1/1/2015 0:00,1/1/2015 0:00
765,3444,1,6000,60,6,30,56.32,7800,7076.34,103.38,1,1/1/2015 0:00,1/1/2015 0:00
767,3448,1,3500,60,6,17.5,0,4550,4523.33,26.67,1,1/1/2015 0:00,1/1/2015 0:00
770,3472,1,2000,24,6,10,0,2240,466.73,93.33,1,1/1/2015 0:00,1/1/2015 0:00
773,3492,1,2500,24,6,12.5,0,2800,784.95,116.67,1,1/1/2015 0:00,1/1/2015 0:00
777,3535,1,3300,36,6,16.5,0,3894,3396.2,109.56,1,1/1/2015 0:00,1/1/2015 0:00
779,3546,1,1500,15,6,7.5,0,1590,901.33,86.67,1,1/1/2015 0:00,1/1/2015 0:00
780,3550,1,6300,60,6,31.5,59.13,8190,7553.35,137.33,1,1/1/2015 0:00,1/1/2015 0:00
